time_s,time_min,n_alive,n_running,n_tumbling,n_near_substrate,frac_near_substrate,mean_tumble_prob,std_tumble_prob,mean_receptor_activity,mean_methylation,mean_distance_um,median_distance_um,mean_concentration,mean_x_um,mean_y_um,mean_z_um,std_z_um,total_consumption_mol
750.0,12.5,500,480,20,38,0.076,0.3606594069660024,0.11202490128333337,0.3505775625998874,0.45388484453307765,785.6704322957711,815.8920331626258,0.000390566459960744,975.9894247074683,1001.7781497957537,996.2736531891421,514.432974485355,4.1962557669272796e-12
760.0,12.666666666666666,500,487,13,35,0.07,0.35212422145904976,0.10319794739111847,0.34931573694472967,0.4550117986955678,785.1689198075633,809.9350621811398,0.0004104322696983884,973.740891968288,992.7338581323871,1008.2352534230008,516.7954970876016,4.250145767200079e-12
770.0,12.833333333333334,500,480,20,35,0.07,0.35218328618189154,0.09743297848333465,0.34962353258410767,0.4560539779129492,781.0524476731142,826.0287519908728,0.00040822658421558317,971.007095267457,989.4408004855353,1014.8704562727415,506.01494617044665,4.3046960602966536e-12
780.0,13.0,500,475,25,44,0.088,0.346776570825477,0.1031746500289283,0.3482896150421285,0.4575281826476215,773.6687422003778,821.6097450876485,0.0004177673468136541,967.6556493668818,985.2298528893609,1017.9993563128662,498.24691878591807,4.35967315450909e-12
790.0,13.166666666666666,500,482,18,35,0.07,0.3593213989882751,0.10588456189663356,0.3505449708420737,0.4610586718254795,768.2890813277811,796.6531076375339,0.0004429653079535994,968.2455911932353,981.0280628511255,1024.560386104695,487.582876740835,4.414076276736449e-12
800.0,13.333333333333334,500,481,19,31,0.062,0.36139046874801584,0.10179576852080859,0.3508436192350405,0.45800819332738557,770.3192763965928,802.4376261685586,0.0004155063529056151,967.4865630295371,980.1318499284644,1025.8506740659277,479.6995880991901,4.4692179941964785e-12
810.0,13.5,500,476,24,29,0.058,0.36016604076020986,0.10744720674359959,0.35046043557522116,0.4579736995900235,769.7734654205434,794.8014038947983,0.0004538010737299123,967.9555096089011,975.7118657500716,1023.9167075620235,475.866209654011,4.524582080831549e-12
820.0,13.666666666666666,500,480,20,29,0.058,0.36011722254476797,0.10103944924863216,0.3507772500601708,0.45582368655290256,773.3355912515815,774.1535435352735,0.00039397090741478925,973.3482161694766,973.0589930860845,1027.5574334874966,478.11452707404885,4.57978070304011e-12
830.0,13.833333333333334,500,481,19,35,0.07,0.3424580853719738,0.10554086135940435,0.34724916271337064,0.458001495349535,766.5906525040864,800.6500828352591,0.00046613547965162675,974.9494808430044,973.5276955792808,1023.8317349992525,474.22897529804396,4.6347038999270674e-12
840.0,14.0,500,479,21,37,0.074,0.36123325128013106,0.109104221240969,0.35066028094617246,0.460336457279217,772.432568679396,790.3095606721811,0.00044079201291213725,979.3451427250461,970.7626883998984,1027.853356135191,477.21509271572944,4.6894619772457405e-12
850.0,14.166666666666666,500,481,19,42,0.084,0.3585145999455483,0.1011290544909179,0.3503211418055217,0.45757965151276514,779.02531597882,788.7923744351776,0.0004329360916650912,984.5561114227022,978.2531389935685,1026.2325578549255,481.6356423620265,4.743836820287234e-12
860.0,14.333333333333334,500,481,19,40,0.08,0.3556567089842726,0.11421373765858223,0.349778810998302,0.457961042799498,773.2456530846872,797.6071266925255,0.0004337246780451859,979.2863581502983,985.488672738681,1032.1681937407552,475.1896976169185,4.79840724486387e-12
870.0,14.5,500,486,14,38,0.076,0.3559564060583584,0.1077372716793652,0.3500967377352041,0.45829333903692065,764.7041464172491,773.1589816972428,0.0004287660196620136,984.4684699052505,987.8997671431524,1025.0049875594552,466.5511050871943,4.854203438415929e-12
880.0,14.666666666666666,500,479,21,38,0.076,0.35401046894081206,0.10594185468655519,0.34966778140276233,0.45896550534683694,766.863637014279,778.0047897597061,0.00043050184443238807,988.246354470075,985.7828716116124,1030.4337032942826,474.91011731800035,4.909516398903722e-12
890.0,14.833333333333334,500,487,13,37,0.074,0.35915009979372825,0.10285464554707091,0.35051720208803827,0.4597336460106598,768.2322069780845,780.8656705196695,0.0004241069687390758,990.9140402204409,989.5069170751495,1037.4862077247185,484.5134355615474,4.96420397399221e-12
900.0,15.0,500,486,14,35,0.07,0.36436293264917585,0.09934534877784042,0.35138727098871736,0.4576938503501861,774.8994986161073,779.6900762775764,0.0004360429204254025,991.4160690717036,991.9014760887508,1035.306236454656,490.42455681033215,5.019091665075312e-12
910.0,15.166666666666666,500,485,15,39,0.078,0.3605631501217103,0.10485458760565075,0.35072648801589107,0.4548098451234157,777.1357715583396,786.951462207349,0.00038369794413614726,990.6873469103764,989.070790587673,1044.1719619682601,494.41995023915837,5.074069608563512e-12
920.0,15.333333333333334,500,481,19,29,0.058,0.3548450917762433,0.09978701520456125,0.3499253335025723,0.45400075372355786,779.4750654312793,790.2566703943554,0.00039843845667852386,990.9266384128246,985.9604952193092,1044.2169264087217,491.6607584042177,5.128857529599151e-12
930.0,15.5,500,481,19,34,0.068,0.35292295318197603,0.10839698686319602,0.34937192841942366,0.4548328905639627,776.2852144337676,792.5811058421715,0.00039131084542897663,993.8416852904314,970.8533099609706,1044.416622152487,490.1789026510823,5.183347525450423e-12
940.0,15.666666666666666,500,482,18,31,0.062,0.3529298460961188,0.10540922353465537,0.3491659544012405,0.45716832729615914,772.5869493070988,794.6729914210362,0.00044303676551920624,1001.9035988071727,967.6088929861601,1045.913588243017,484.7163224389404,5.238167303154529e-12
950.0,15.833333333333334,500,491,9,41,0.082,0.35451828326476775,0.10690647456673386,0.3497917778473229,0.4587853244805373,769.2081512464517,794.5092858390428,0.0004352140482161483,1000.2977632426712,969.2961888143769,1049.0168608605259,486.11472544518176,5.293019784400637e-12
960.0,16.0,500,479,21,33,0.066,0.35778393327796776,0.11045370189327217,0.35037305385705686,0.45926502625508137,762.2617560213175,781.6364826814099,0.0004268145487902532,994.7160971414226,966.7438387756562,1051.9765734390994,477.9303967965976,5.347486788384147e-12
970.0,16.166666666666668,500,481,19,33,0.066,0.35115865907370664,0.10170195899268435,0.34925046953983907,0.4601294290269646,756.6893339576327,756.0218337929356,0.00042056153772976936,993.1424658638911,955.660495551636,1053.8361896416795,474.2679778904344,5.4024476892608754e-12
980.0,16.333333333333332,500,488,12,30,0.06,0.3538581195346033,0.1124808717531811,0.349026887070621,0.4617261183681784,757.2314218844915,738.0860338740314,0.0004590852330259404,996.3205360335103,956.9531235856792,1054.322925297892,477.7054737781239,5.457603734542978e-12
990.0,16.5,500,483,17,34,0.068,0.3687520539578277,0.11346625997080119,0.35200014983398364,0.45988453365453047,758.5185987355359,755.7376844814132,0.00039627463349820247,998.7819306336969,960.0627498763263,1047.5003117051579,477.7821815643379,5.512854849559605e-12
1000.0,16.666666666666668,500,483,17,34,0.068,0.35590557061958966,0.10288641745951653,0.35005360601176655,0.457868178416477,759.7011900028841,749.2231579503573,0.00038649076558321593,997.6810753016948,966.473948367656,1046.8994664484453,477.7002481614488,5.5677888209427475e-12
1010.0,16.833333333333332,500,483,17,37,0.074,0.3522991098704668,0.10402314158263193,0.3491697551177312,0.45868355362238933,758.0772542496263,746.6392241355871,0.00041889992536819145,995.7001714008867,974.5962540901148,1053.306137974523,477.48470271292166,5.6230750981321005e-12
