time_s,time_min,n_alive,n_running,n_tumbling,n_near_substrate,frac_near_substrate,mean_tumble_prob,std_tumble_prob,mean_receptor_activity,mean_methylation,mean_distance_um,median_distance_um,mean_concentration,mean_x_um,mean_y_um,mean_z_um,std_z_um,total_consumption_mol
850.0,14.166666666666666,500,485,15,59,0.118,0.3570900316621994,0.15387822358325168,0.3491073766936171,0.7115250262108712,576.7410509893924,542.3377071171104,0.0007019364214167147,1016.8423328163043,1024.1596928466781,1107.8194028426708,379.87863250080176,4.965599054185582e-12
860.0,14.333333333333334,500,475,25,47,0.094,0.36526738364214284,0.1544491848298648,0.35029390921388437,0.7139975614333982,572.0811451391155,541.984649166096,0.0007053127440126354,1014.1155655787366,1023.091447247144,1106.6647535491927,371.21262820740924,5.024103131005858e-12
870.0,14.5,500,484,16,62,0.124,0.3612518747012953,0.1471178010922,0.34992638946515753,0.7125490201041912,576.4852397866011,540.4871157780319,0.0006438855389361358,1012.0115896227594,1020.9814472644093,1115.326871000489,373.1633641670434,5.08292453561769e-12
880.0,14.666666666666666,500,489,11,59,0.118,0.3702820371332471,0.15302029258912775,0.35135404855349733,0.7102278726753436,581.6897696677235,557.2584648577176,0.0006614519842840037,1011.3490196479464,1017.534354829716,1113.4544387424394,382.7638051712647,5.141346759000913e-12
890.0,14.833333333333334,500,486,14,68,0.136,0.35934359811404404,0.15228932344252052,0.34959091302968,0.7079657516991642,581.4727403061132,543.1326224145054,0.0006644709416384952,1011.2571115159211,1013.8270486911431,1104.1552944308098,387.5462038387436,5.199682373525858e-12
900.0,15.0,500,480,20,63,0.126,0.36872073800515975,0.15288833497942805,0.35103484352683756,0.7047524728117289,587.6038179439286,551.694353479366,0.0006125335592503021,1017.6121503861805,1014.9197065552802,1092.3845204285062,388.06351717370643,5.258120750388264e-12
910.0,15.166666666666666,500,484,16,55,0.11,0.3733738171091914,0.15524788957275487,0.3517775627149499,0.7025032935478834,589.1853045726103,554.381517290431,0.0006745553334449921,1010.3478249459328,1014.9335344613614,1091.3061071115214,380.2824755999573,5.316595115080997e-12
920.0,15.333333333333334,500,479,21,55,0.11,0.36093586383665993,0.14804142372668472,0.34990558317821635,0.7010900905316646,588.3300346902124,564.4643537466285,0.0006341084307635071,1005.7001664736451,1015.2351296081719,1096.9196244287791,373.4342689670777,5.374923200271034e-12
930.0,15.5,500,485,15,54,0.108,0.3506084362697097,0.15331020623814437,0.3480138908239623,0.7045037946258901,581.8841962590535,550.8863442661878,0.0006669917773983937,1003.5864246563286,1008.8262772886957,1104.1099194645014,373.38958834406077,5.4333500230207984e-12
940.0,15.666666666666666,500,486,14,57,0.114,0.36122744806216256,0.14900160511425975,0.3498568732469727,0.7070880410869413,579.8791362473603,540.3540924029701,0.0006726713102325085,1001.7443151825382,1012.7310139298122,1100.9508098250128,372.1210516913561,5.491675548343981e-12
950.0,15.833333333333334,500,479,21,60,0.12,0.3667033428678759,0.15231343766069705,0.35060282351426486,0.7063721498424169,583.5227457997056,544.6900471789363,0.0006725292605416633,986.97030474467,1011.5689953500505,1101.064250787932,368.2759695615045,5.550104622828116e-12
960.0,16.0,500,485,15,57,0.114,0.3551365044902179,0.1429027861024157,0.34908894349646197,0.70699337194246,582.0790076563284,546.1365064601761,0.0006645614184469655,979.9887652304407,1009.7249134405685,1109.3158656151413,364.12414702522,5.608664201891982e-12
970.0,16.166666666666668,500,482,18,64,0.128,0.3587963062904458,0.1534639794640087,0.34935790652949644,0.7080194788926014,580.6060543891836,545.1998814283972,0.0006991120096872994,983.1568150395599,1006.9210847926927,1115.926906264854,366.2417233651221,5.667220004093301e-12
